Name, Momentum, Velocity, Mass, Dist->BH, Active, Black Hole Mass, Date/Time
Orb,30.02176,0,5,0,True,500,2022-Nov-16 @ Time 19:41:15
Orb (3),23.02838,0,5,0,True,500,2022-Nov-16 @ Time 19:41:15
GiantCelestialBody,28.22233,0,50,0,True,500,2022-Nov-16 @ Time 19:41:15
Orb (1),11.04536,0,5,0,True,500,2022-Nov-16 @ Time 19:41:15
Orb (2),25.01999,0,5,0,True,500,2022-Nov-16 @ Time 19:41:15
GiantCelestialBody (1),42.18412,0,50,0,True,500,2022-Nov-16 @ Time 19:41:15
GiantCelestialBody (4),42.18412,0,50,0,True,500,2022-Nov-16 @ Time 19:41:15
GiantCelestialBody (3),42.18412,0,50,0,True,500,2022-Nov-16 @ Time 19:41:15
GiantCelestialBody (2),42.18412,0,50,0,True,500,2022-Nov-16 @ Time 19:41:15
Orb (1),11.04325,2.20865,5,77.87637,False,500,2022-Nov-16 @ Time 19:41:16
GiantCelestialBody,538.84,10.7768,50,1.533549,False,550,2022-Nov-16 @ Time 19:41:19
Orb,31.53885,6.307771,5,39.36145,True,550,2022-Nov-16 @ Time 19:41:21
Orb (3),21.89861,4.379722,5,74.63492,True,550,2022-Nov-16 @ Time 19:41:21
Orb (2),22.2763,4.455261,5,58.2725,True,550,2022-Nov-16 @ Time 19:41:21
GiantCelestialBody (1),25.94082,0.5188165,50,83.30487,True,550,2022-Nov-16 @ Time 19:41:21
GiantCelestialBody (4),361.3443,7.226885,50,9.463338,True,550,2022-Nov-16 @ Time 19:41:21
GiantCelestialBody (3),292.5148,5.850296,50,41.30421,True,550,2022-Nov-16 @ Time 19:41:21
GiantCelestialBody (2),114.0675,2.281351,50,26.60621,True,550,2022-Nov-16 @ Time 19:41:21
Orb (3),21.87525,4.375051,5,75.05422,False,550,2022-Nov-16 @ Time 19:41:21
Orb (2),21.46804,4.293609,5,75.07174,False,550,2022-Nov-16 @ Time 19:41:24
Orb,30.61075,6.122151,5,49.9964,True,550,2022-Nov-16 @ Time 19:41:26
GiantCelestialBody (1),24.31369,0.4862737,50,133.4647,True,550,2022-Nov-16 @ Time 19:41:26
GiantCelestialBody (4),286.3917,5.727834,50,25.68627,True,550,2022-Nov-16 @ Time 19:41:26
GiantCelestialBody (3),279.7493,5.594986,50,69.67142,True,550,2022-Nov-16 @ Time 19:41:26
GiantCelestialBody (2),146.1284,2.922568,50,47.81688,True,550,2022-Nov-16 @ Time 19:41:26
GiantCelestialBody (3),278.4477,5.568954,50,75.00325,False,550,2022-Nov-16 @ Time 19:41:27
Orb,29.84114,5.968228,5,71.90434,True,550,2022-Nov-16 @ Time 19:41:31
GiantCelestialBody (1),23.90845,0.478169,50,183.2775,True,550,2022-Nov-16 @ Time 19:41:31
GiantCelestialBody (4),260.2351,5.204702,50,51.55403,True,550,2022-Nov-16 @ Time 19:41:31
GiantCelestialBody (2),157.0141,3.140282,50,69.63743,True,550,2022-Nov-16 @ Time 19:41:31
Orb,29.76725,5.953449,5,75.05737,False,550,2022-Nov-16 @ Time 19:41:31
