Name, Momentum, Velocity, Mass, Dist->BH, Active, Black Hole Mass, Date/Time
GiantCelestialBody(Clone)12,249.2671,4.985342,50,12.5577,True,780,2022-Nov-20 @ Time 20:45:34
GiantCelestialBody(Clone)11,47.59812,0.9519624,50,65.49142,True,780,2022-Nov-20 @ Time 20:45:34
GiantCelestialBody(Clone)10,95.36493,1.907299,50,51.87411,True,780,2022-Nov-20 @ Time 20:45:34
GiantCelestialBody (1),46.61411,0.9322821,50,80.45187,True,780,2022-Nov-20 @ Time 20:45:34
Orb(Clone)16,22.32243,4.464486,5,10.40649,True,780,2022-Nov-20 @ Time 20:45:39
GiantCelestialBody(Clone)13,106.4507,2.129015,50,64.13067,True,780,2022-Nov-20 @ Time 20:45:39
GiantCelestialBody(Clone)12,134.2379,2.684759,50,27.90887,True,780,2022-Nov-20 @ Time 20:45:39
GiantCelestialBody(Clone)11,34.49783,0.6899565,50,68.84129,True,780,2022-Nov-20 @ Time 20:45:39
GiantCelestialBody(Clone)10,85.82467,1.716493,50,57.72761,True,780,2022-Nov-20 @ Time 20:45:39
GiantCelestialBody (1),50.84486,1.016897,50,79.13392,True,780,2022-Nov-20 @ Time 20:45:39
Orb(Clone)16,6.447524,1.289505,5,19.64988,True,780,2022-Nov-20 @ Time 20:45:44
GiantCelestialBody(Clone)13,96.27666,1.925533,50,68.68294,True,780,2022-Nov-20 @ Time 20:45:44
GiantCelestialBody(Clone)12,93.04717,1.860943,50,37.78302,True,780,2022-Nov-20 @ Time 20:45:44
GiantCelestialBody(Clone)11,22.23604,0.4447209,50,70.8905,True,780,2022-Nov-20 @ Time 20:45:44
GiantCelestialBody(Clone)10,80.13311,1.602662,50,62.76818,True,780,2022-Nov-20 @ Time 20:45:44
GiantCelestialBody (1),54.17665,1.083533,50,76.28731,True,780,2022-Nov-20 @ Time 20:45:44
Orb(Clone)16,12.29521,2.459042,5,16.21549,True,780,2022-Nov-20 @ Time 20:45:49
GiantCelestialBody(Clone)13,87.46909,1.749382,50,73.04358,True,780,2022-Nov-20 @ Time 20:45:49
GiantCelestialBody(Clone)12,67.38813,1.347763,50,44.69277,True,780,2022-Nov-20 @ Time 20:45:49
GiantCelestialBody(Clone)11,11.22535,0.2245069,50,71.64402,True,780,2022-Nov-20 @ Time 20:45:49
GiantCelestialBody(Clone)10,78.42015,1.568403,50,67.15557,True,780,2022-Nov-20 @ Time 20:45:49
GiantCelestialBody (1),59.54401,1.19088,50,72.36314,True,780,2022-Nov-20 @ Time 20:45:49
Orb(Clone)16,26.03591,5.207181,5,8.758109,True,780,2022-Nov-20 @ Time 20:45:54
GiantCelestialBody(Clone)13,80.93918,1.618784,50,76.91414,True,780,2022-Nov-20 @ Time 20:45:54
GiantCelestialBody(Clone)12,48.07027,0.9614054,50,49.51034,True,780,2022-Nov-20 @ Time 20:45:54
GiantCelestialBody(Clone)11,12.34051,0.2468103,50,71.07048,True,780,2022-Nov-20 @ Time 20:45:54
GiantCelestialBody(Clone)10,83.21908,1.664382,50,71.08041,True,780,2022-Nov-20 @ Time 20:45:54
GiantCelestialBody (1),67.27663,1.345533,50,67.46099,True,780,2022-Nov-20 @ Time 20:45:54
Orb(Clone)16,6.803372,1.360675,5,19.45494,True,780,2022-Nov-20 @ Time 20:45:59
GiantCelestialBody(Clone)13,76.0147,1.520294,50,80.20637,True,780,2022-Nov-20 @ Time 20:45:59
GiantCelestialBody(Clone)12,32.78116,0.6556232,50,52.57833,True,780,2022-Nov-20 @ Time 20:45:59
GiantCelestialBody(Clone)11,39.20581,0.7841163,50,69.59178,True,780,2022-Nov-20 @ Time 20:45:59
GiantCelestialBody(Clone)10,107.9245,2.158489,50,74.25105,True,780,2022-Nov-20 @ Time 20:45:59
GiantCelestialBody (1),77.38337,1.547667,50,61.52887,True,780,2022-Nov-20 @ Time 20:45:59
Orb(Clone)16,11.22134,2.244268,5,16.89384,True,780,2022-Nov-20 @ Time 20:46:05
GiantCelestialBody(Clone)13,72.25104,1.445021,50,82.90734,True,780,2022-Nov-20 @ Time 20:46:05
GiantCelestialBody(Clone)12,21.90732,0.4381464,50,54.09331,True,780,2022-Nov-20 @ Time 20:46:05
GiantCelestialBody(Clone)11,50.57196,1.011439,50,73.35059,True,780,2022-Nov-20 @ Time 20:46:05
GiantCelestialBody(Clone)10,81.16561,1.623312,50,71.19528,True,780,2022-Nov-20 @ Time 20:46:05
GiantCelestialBody (1),90.53123,1.810625,50,54.41128,True,780,2022-Nov-20 @ Time 20:46:05
Orb(Clone)16,31.05839,6.211678,5,6.999635,True,780,2022-Nov-20 @ Time 20:46:10
GiantCelestialBody(Clone)13,69.39603,1.38792,50,85.01653,True,780,2022-Nov-20 @ Time 20:46:10
GiantCelestialBody(Clone)12,19.73139,0.3946277,50,54.13667,True,780,2022-Nov-20 @ Time 20:46:10
GiantCelestialBody(Clone)11,39.44724,0.7889447,50,77.19238,True,780,2022-Nov-20 @ Time 20:46:10
GiantCelestialBody(Clone)10,66.90933,1.338187,50,66.29582,True,780,2022-Nov-20 @ Time 20:46:10
GiantCelestialBody (1),108.4459,2.168919,50,45.87786,True,780,2022-Nov-20 @ Time 20:46:10
Orb(Clone)16,7.155901,1.43118,5,19.27018,True,780,2022-Nov-20 @ Time 20:46:15
GiantCelestialBody(Clone)13,67.28447,1.345689,50,86.57482,True,780,2022-Nov-20 @ Time 20:46:15
GiantCelestialBody(Clone)12,28.47834,0.5695667,50,52.67956,True,780,2022-Nov-20 @ Time 20:46:15
GiantCelestialBody(Clone)11,34.63562,0.6927124,50,79.24957,True,780,2022-Nov-20 @ Time 20:46:15
GiantCelestialBody(Clone)10,67.90075,1.358015,50,61.27319,True,780,2022-Nov-20 @ Time 20:46:15
GiantCelestialBody (1),136.1587,2.723175,50,35.3707,True,780,2022-Nov-20 @ Time 20:46:15
Orb(Clone)16,10.01357,2.002714,5,17.51899,True,780,2022-Nov-20 @ Time 20:46:20
GiantCelestialBody(Clone)13,65.86771,1.317354,50,87.61836,True,780,2022-Nov-20 @ Time 20:46:20
GiantCelestialBody(Clone)12,43.931,0.87862,50,49.55731,True,780,2022-Nov-20 @ Time 20:46:20
GiantCelestialBody(Clone)11,33.99465,0.679893,50,79.98338,True,780,2022-Nov-20 @ Time 20:46:20
GiantCelestialBody(Clone)10,75.57919,1.511584,50,55.55408,True,780,2022-Nov-20 @ Time 20:46:20
GiantCelestialBody (1),191.7964,3.835927,50,21.84694,True,780,2022-Nov-20 @ Time 20:46:20
Orb(Clone)16,88.27233,17.65447,5,1.327385,False,785,2022-Nov-20 @ Time 20:46:24
GiantCelestialBody(Clone)13,65.13132,1.302626,50,88.19141,True,785,2022-Nov-20 @ Time 20:46:25
GiantCelestialBody(Clone)12,65.09365,1.301873,50,44.48359,True,785,2022-Nov-20 @ Time 20:46:25
GiantCelestialBody(Clone)11,36.478,0.7295601,50,79.60763,True,785,2022-Nov-20 @ Time 20:46:25
GiantCelestialBody(Clone)10,89.48582,1.789716,50,48.70543,True,785,2022-Nov-20 @ Time 20:46:25
GiantCelestialBody (1),387.3182,7.746364,50,6.448725,True,785,2022-Nov-20 @ Time 20:46:25
GiantCelestialBody(Clone)13,65.03603,1.300721,50,88.34276,True,785,2022-Nov-20 @ Time 20:46:30
GiantCelestialBody(Clone)12,98.602,1.97204,50,36.80336,True,785,2022-Nov-20 @ Time 20:46:30
GiantCelestialBody(Clone)11,41.11448,0.8222895,50,78.24902,True,785,2022-Nov-20 @ Time 20:46:30
GiantCelestialBody(Clone)10,111.4316,2.228633,50,40.18065,True,785,2022-Nov-20 @ Time 20:46:30
GiantCelestialBody (1),197.1892,3.943784,50,22.38456,True,785,2022-Nov-20 @ Time 20:46:30
GiantCelestialBody(Clone)13,65.43969,1.308794,50,88.08592,True,785,2022-Nov-20 @ Time 20:46:35
GiantCelestialBody(Clone)12,202.0419,4.040838,50,22.00057,True,785,2022-Nov-20 @ Time 20:46:35
GiantCelestialBody(Clone)11,47.08919,0.9417837,50,75.97438,True,785,2022-Nov-20 @ Time 20:46:35
GiantCelestialBody(Clone)10,149.1173,2.982345,50,29.1376,True,785,2022-Nov-20 @ Time 20:46:35
GiantCelestialBody (1),158.4845,3.169691,50,39.3167,True,785,2022-Nov-20 @ Time 20:46:35
GiantCelestialBody(Clone)13,66.21364,1.324273,50,87.40014,True,785,2022-Nov-20 @ Time 20:46:40
GiantCelestialBody(Clone)12,363.2941,7.265883,50,7.619944,True,785,2022-Nov-20 @ Time 20:46:40
GiantCelestialBody(Clone)11,54.17863,1.083573,50,72.82549,True,785,2022-Nov-20 @ Time 20:46:40
GiantCelestialBody(Clone)10,254.3273,5.086547,50,13.7747,True,785,2022-Nov-20 @ Time 20:46:40
GiantCelestialBody (1),131.9337,2.638674,50,53.6455,True,785,2022-Nov-20 @ Time 20:46:40
GiantCelestialBody(Clone)13,66.94182,1.338836,50,86.18417,True,785,2022-Nov-20 @ Time 20:46:45
GiantCelestialBody(Clone)12,179.715,3.594299,50,30.22072,True,785,2022-Nov-20 @ Time 20:46:45
GiantCelestialBody(Clone)11,62.57442,1.251488,50,68.76929,True,785,2022-Nov-20 @ Time 20:46:45
GiantCelestialBody(Clone)10,307.1031,6.142061,50,19.35019,True,785,2022-Nov-20 @ Time 20:46:45
GiantCelestialBody (1),118.3118,2.366236,50,66.09511,True,785,2022-Nov-20 @ Time 20:46:45
GiantCelestialBody(Clone)13,66.61306,1.332261,50,84.31567,True,785,2022-Nov-20 @ Time 20:46:50
GiantCelestialBody(Clone)12,142.6634,2.853267,50,46.14168,True,785,2022-Nov-20 @ Time 20:46:50
GiantCelestialBody(Clone)11,72.52683,1.450537,50,63.73798,True,785,2022-Nov-20 @ Time 20:46:50
GiantCelestialBody(Clone)10,252.148,5.042961,50,44.84911,True,785,2022-Nov-20 @ Time 20:46:50
GiantCelestialBody (1),109.3092,2.186184,50,77.49377,True,785,2022-Nov-20 @ Time 20:46:50
GiantCelestialBody(Clone)13,66.63528,1.332705,50,81.90552,True,785,2022-Nov-20 @ Time 20:46:55
GiantCelestialBody(Clone)12,123.3831,2.467662,50,59.36194,True,785,2022-Nov-20 @ Time 20:46:55
GiantCelestialBody(Clone)11,84.45989,1.689198,50,57.69159,True,785,2022-Nov-20 @ Time 20:46:55
GiantCelestialBody(Clone)10,235.1197,4.702394,50,68.51131,True,785,2022-Nov-20 @ Time 20:46:55
GiantCelestialBody (1),100.9251,2.018503,50,87.95925,True,785,2022-Nov-20 @ Time 20:46:55
GiantCelestialBody(Clone)10,232.1416,4.642832,50,75.0419,False,785,2022-Nov-20 @ Time 20:46:56
GiantCelestialBody(Clone)13,68.69308,1.373862,50,79.0667,True,785,2022-Nov-20 @ Time 20:47:00
GiantCelestialBody(Clone)12,110.424,2.208481,50,71.10333,True,785,2022-Nov-20 @ Time 20:47:00
GiantCelestialBody(Clone)11,99.45311,1.989062,50,50.43235,True,785,2022-Nov-20 @ Time 20:47:00
GiantCelestialBody (1),93.56724,1.871345,50,97.67995,True,785,2022-Nov-20 @ Time 20:47:00
GiantCelestialBody(Clone)13,72.49634,1.449927,50,75.86703,True,785,2022-Nov-20 @ Time 20:47:05
GiantCelestialBody(Clone)12,100.5736,2.011472,50,81.66953,True,785,2022-Nov-20 @ Time 20:47:05
GiantCelestialBody(Clone)11,119.4304,2.388608,50,41.86322,True,785,2022-Nov-20 @ Time 20:47:05
GiantCelestialBody (1),87.52779,1.750556,50,106.6787,True,785,2022-Nov-20 @ Time 20:47:05
GiantCelestialBody(Clone)13,77.57421,1.551484,50,72.29375,True,785,2022-Nov-20 @ Time 20:47:10
GiantCelestialBody(Clone)12,92.39957,1.847992,50,91.33521,True,785,2022-Nov-20 @ Time 20:47:10
GiantCelestialBody(Clone)11,149.4914,2.989828,50,31.6839,True,785,2022-Nov-20 @ Time 20:47:10
GiantCelestialBody (1),82.47556,1.649511,50,115.1172,True,785,2022-Nov-20 @ Time 20:47:10
GiantCelestialBody(Clone)13,83.58463,1.671692,50,68.37035,True,785,2022-Nov-20 @ Time 20:47:15
GiantCelestialBody(Clone)12,85.36688,1.707338,50,100.2007,True,785,2022-Nov-20 @ Time 20:47:15
GiantCelestialBody(Clone)11,204.7276,4.094551,50,19.8074,True,785,2022-Nov-20 @ Time 20:47:15
GiantCelestialBody (1),78.15815,1.563163,50,123.0535,True,785,2022-Nov-20 @ Time 20:47:15
GiantCelestialBody(Clone)13,90.01897,1.80038,50,64.09498,True,785,2022-Nov-20 @ Time 20:47:20
GiantCelestialBody(Clone)12,79.27496,1.585499,50,108.4059,True,785,2022-Nov-20 @ Time 20:47:20
GiantCelestialBody(Clone)11,279.8273,5.596547,50,11.55651,True,785,2022-Nov-20 @ Time 20:47:20
GiantCelestialBody (1),74.3637,1.487274,50,130.5852,True,785,2022-Nov-20 @ Time 20:47:20
GiantCelestialBody(Clone)13,96.64227,1.932845,50,59.51299,True,785,2022-Nov-20 @ Time 20:47:25
GiantCelestialBody(Clone)12,74.01038,1.480208,50,116.0715,True,785,2022-Nov-20 @ Time 20:47:25
GiantCelestialBody(Clone)11,193.7427,3.874854,50,21.24574,True,785,2022-Nov-20 @ Time 20:47:25
GiantCelestialBody (1),71.01873,1.420375,50,137.7896,True,785,2022-Nov-20 @ Time 20:47:25
GiantCelestialBody(Clone)13,103.9862,2.079724,50,54.70624,True,785,2022-Nov-20 @ Time 20:47:30
GiantCelestialBody(Clone)12,69.44121,1.388824,50,123.2711,True,785,2022-Nov-20 @ Time 20:47:30
GiantCelestialBody(Clone)11,143.3371,2.866743,50,32.70666,True,785,2022-Nov-20 @ Time 20:47:30
GiantCelestialBody (1),68.05785,1.361157,50,144.7073,True,785,2022-Nov-20 @ Time 20:47:30
GiantCelestialBody(Clone)13,112.3061,2.246122,50,49.79134,True,785,2022-Nov-20 @ Time 20:47:35
GiantCelestialBody(Clone)12,65.49562,1.309912,50,130.0154,True,785,2022-Nov-20 @ Time 20:47:35
GiantCelestialBody(Clone)11,115.6407,2.312814,50,42.30113,True,785,2022-Nov-20 @ Time 20:47:35
GiantCelestialBody (1),65.4136,1.308272,50,151.3185,True,785,2022-Nov-20 @ Time 20:47:35
GiantCelestialBody(Clone)13,121.7424,2.434849,50,44.90195,True,785,2022-Nov-20 @ Time 20:47:40
GiantCelestialBody(Clone)12,62.05363,1.241073,50,136.3645,True,785,2022-Nov-20 @ Time 20:47:40
GiantCelestialBody(Clone)11,97.32045,1.946409,50,50.30258,True,785,2022-Nov-20 @ Time 20:47:40
GiantCelestialBody (1),63.02224,1.260445,50,157.6534,True,785,2022-Nov-20 @ Time 20:47:40
GiantCelestialBody(Clone)13,132.1585,2.64317,50,40.25351,True,785,2022-Nov-20 @ Time 20:47:45
GiantCelestialBody(Clone)12,58.98477,1.179695,50,142.4136,True,785,2022-Nov-20 @ Time 20:47:45
GiantCelestialBody(Clone)11,83.79551,1.67591,50,57.06295,True,785,2022-Nov-20 @ Time 20:47:45
GiantCelestialBody (1),60.82176,1.216435,50,163.7848,True,785,2022-Nov-20 @ Time 20:47:45
GiantCelestialBody(Clone)13,142.4593,2.849186,50,36.3354,True,785,2022-Nov-20 @ Time 20:47:50
GiantCelestialBody(Clone)12,56.23183,1.124637,50,148.1483,True,785,2022-Nov-20 @ Time 20:47:50
GiantCelestialBody(Clone)11,73.29862,1.465972,50,62.72306,True,785,2022-Nov-20 @ Time 20:47:50
GiantCelestialBody (1),58.7975,1.17595,50,169.682,True,785,2022-Nov-20 @ Time 20:47:50
GiantCelestialBody(Clone)13,150.3797,3.007594,50,33.80494,True,785,2022-Nov-20 @ Time 20:47:55
