Name, Momentum, Velocity, Mass, Dist->BH, Active, Black Hole Mass, Date/Time
GiantCelestialBody(Clone)58,89.89628,1.797926,50,102.8019,True,1765,2023-Jul-21 @ Time 14:06:34
GiantCelestialBody(Clone)51,276.9511,5.539021,50,65.06873,True,1765,2023-Jul-21 @ Time 14:06:34
GiantCelestialBody(Clone)50,525.8619,10.51724,50,24.09668,True,1765,2023-Jul-21 @ Time 14:06:34
GiantCelestialBody(Clone)48,485.2117,9.704235,50,28.09114,True,1765,2023-Jul-21 @ Time 14:06:34
GiantCelestialBody(Clone)35,253.2399,5.064799,50,85.42858,True,1765,2023-Jul-21 @ Time 14:06:34
GiantCelestialBody(Clone)10,198.7493,3.974987,50,89.24422,True,1765,2023-Jul-21 @ Time 14:06:34
Orb (1),3.465413,0.6930826,5,191.2213,True,1765,2023-Jul-21 @ Time 14:06:34
GiantCelestialBody (1),303.1537,6.063074,50,66.19425,True,1765,2023-Jul-21 @ Time 14:06:34
GiantCelestialBody(Clone)61,601.6633,12.03327,50,75.13961,False,1765,2023-Jul-21 @ Time 14:06:34
GiantCelestialBody(Clone)62,757.9291,15.15858,50,75.00205,False,1765,2023-Jul-21 @ Time 14:06:36
GiantCelestialBody(Clone)60,210.3983,4.207965,50,34.4226,True,1765,2023-Jul-21 @ Time 14:06:39
GiantCelestialBody(Clone)58,41.6623,0.8332461,50,109.7154,True,1765,2023-Jul-21 @ Time 14:06:39
GiantCelestialBody(Clone)51,226.6693,4.533387,50,80.31416,True,1765,2023-Jul-21 @ Time 14:06:39
GiantCelestialBody(Clone)50,572.3577,11.44715,50,33.7324,True,1765,2023-Jul-21 @ Time 14:06:39
GiantCelestialBody(Clone)48,593.8643,11.87729,50,32.41991,True,1765,2023-Jul-21 @ Time 14:06:39
GiantCelestialBody(Clone)35,179.7506,3.595011,50,105.9326,True,1765,2023-Jul-21 @ Time 14:06:39
GiantCelestialBody(Clone)10,281.1476,5.622953,50,66.89479,True,1765,2023-Jul-21 @ Time 14:06:39
Orb (1),4.856046,0.9712092,5,188.253,True,1765,2023-Jul-21 @ Time 14:06:39
GiantCelestialBody (1),523.3754,10.46751,50,33.5796,True,1765,2023-Jul-21 @ Time 14:06:39
GiantCelestialBody(Clone)60,1156.465,23.1293,50,6.877783,True,1765,2023-Jul-21 @ Time 14:06:44
GiantCelestialBody(Clone)58,43.99899,0.8799798,50,111.1544,True,1765,2023-Jul-21 @ Time 14:06:44
GiantCelestialBody(Clone)51,183.6655,3.673311,50,88.94139,True,1765,2023-Jul-21 @ Time 14:06:44
GiantCelestialBody(Clone)50,247.1632,4.943264,50,67.86417,True,1765,2023-Jul-21 @ Time 14:06:44
GiantCelestialBody(Clone)48,383.3582,7.667164,50,63.02296,True,1765,2023-Jul-21 @ Time 14:06:44
GiantCelestialBody(Clone)35,133.7678,2.675357,50,120.6921,True,1765,2023-Jul-21 @ Time 14:06:44
GiantCelestialBody(Clone)10,515.8978,10.31796,50,31.82968,True,1765,2023-Jul-21 @ Time 14:06:44
Orb (1),6.537177,1.307435,5,183.4317,True,1765,2023-Jul-21 @ Time 14:06:44
GiantCelestialBody (1),591.4008,11.82802,50,26.7106,True,1765,2023-Jul-21 @ Time 14:06:44
GiantCelestialBody(Clone)60,2032.661,40.65321,50,2.795968,False,1815,2023-Jul-21 @ Time 14:06:45
GiantCelestialBody(Clone)10,1995.456,39.90911,50,3.016627,False,1865,2023-Jul-21 @ Time 14:06:46
GiantCelestialBody(Clone)58,86.50404,1.730081,50,107.5573,True,1865,2023-Jul-21 @ Time 14:06:49
GiantCelestialBody(Clone)51,164.6197,3.292393,50,93.04239,True,1865,2023-Jul-21 @ Time 14:06:49
GiantCelestialBody(Clone)50,147.3033,2.946065,50,86.56615,True,1865,2023-Jul-21 @ Time 14:06:49
GiantCelestialBody(Clone)48,282.8355,5.656711,50,81.94519,True,1865,2023-Jul-21 @ Time 14:06:49
GiantCelestialBody(Clone)35,95.75038,1.915008,50,131.1668,True,1865,2023-Jul-21 @ Time 14:06:49
Orb (1),8.481309,1.696262,5,176.6255,True,1865,2023-Jul-21 @ Time 14:06:49
GiantCelestialBody (1),332.1608,6.643216,50,60.47684,True,1865,2023-Jul-21 @ Time 14:06:49
